model z clump.grp clump_mass
h148_6144 0.17 37751 29438.53
h148_6144 0.17 37752 57992.55
h148_6144 0.17 37753 55678.22
h148_6144 0.17 37754 72994.50
h148_6144 0.17 37755 17629.75
h148_6144 0.17 37756 10650.18
h148_6144 0.17 37757 78823.48
h148_6144 0.17 37758 19355.70
h148_6144 0.17 37759 72308.10
h148_6144 0.17 37760 30880.07
h148_6144 0.17 37761 30814.13
h148_6144 0.17 37762 79883.30
h148_6144 0.17 37763 15796.17
h148_6144 0.17 37764 7478.28
h148_6144 0.17 37765 7412.01
h148_6144 0.17 37766 68142.04
h148_6144 0.17 37767 16569.10
h148_6144 0.17 37768 5727.74
h148_6144 0.17 37769 6424.27
h148_6144 0.17 37770 86871.78
h148_6144 0.17 37771 19953.67
h148_6144 0.17 37772 57094.57
h148_6144 0.17 37773 76435.11
h148_6144 0.17 37774 64287.42
h148_6144 0.17 37775 6797.55
h148_6144 0.17 37776 59739.25
h148_6144 0.17 37777 23256.65
h148_6144 0.17 37778 37387.70
h148_6144 0.17 37779 6630.88
h148_6144 0.17 37780 13316.51
h148_6144 0.17 37781 55299.85
h148_6144 0.17 37782 89625.52
h148_6144 0.17 37783 63038.44
h148_6144 0.17 37784 35184.57
h148_6144 0.17 37785 41784.62
h148_6144 0.17 37786 87068.55
h148_6144 0.17 37787 99056.30
h148_6144 0.17 37788 53202.46
h148_6144 0.17 37789 10880.57
h148_6144 0.17 37790 11668.14
h148_6144 0.17 37791 4899.63
h148_6144 0.17 37792 10256.95
h148_6144 0.17 37793 4491.81
h148_6144 0.17 37794 39932.37
h148_6144 0.17 37795 105292.60
h148_6144 0.17 37796 23259.00
h148_6144 0.17 37797 25124.47
h148_6144 0.17 37798 6539.72
h148_6144 0.17 37799 41071.83
h148_6144 0.17 37800 36075.64
h148_6144 0.17 37801 69756.30
h148_6144 0.17 37802 48201.62
h148_6144 0.17 37803 6354.41
h148_6144 0.17 37804 76658.02
h148_6144 0.17 37805 61121.87
h148_6144 0.17 37806 40882.74
h148_6144 0.17 37807 78064.72
h148_6144 0.17 37808 31839.62
h148_6144 0.17 37809 40044.86
h148_6144 0.17 37810 28491.85
h148_6144 0.17 37811 63933.08
h148_6144 0.17 37812 19811.53
h148_6144 0.17 37813 31153.10
h148_6144 0.17 37814 37593.20
h148_6144 0.17 37815 64872.19
h148_6144 0.17 37816 49642.30
h148_6144 0.17 37817 30490.63
h148_6144 0.17 37818 9950.33
h148_6144 0.17 37819 16569.25
h148_6144 0.17 37820 29202.62
h148_6144 0.17 37821 8547.34
h148_6144 0.17 37822 14424.02
h148_6144 0.17 37823 6627.73
h148_6144 0.17 37824 7942.00
h148_6144 0.17 37825 8750.11
h148_6144 0.17 37826 79173.43
h148_6144 0.17 37827 36904.03
h148_6144 0.17 37828 48913.79
h148_6144 0.17 37829 71766.59
h148_6144 0.17 37830 8599.51
h148_6144 0.17 37831 47658.38
h148_6144 0.17 37832 20993.83
h148_6144 0.17 37833 77034.47
h148_6144 0.17 37834 31665.69
h148_6144 0.17 37835 24456.06
h148_6144 0.17 37836 7371.54
h148_6144 0.17 37837 9137.53
h148_6144 0.17 37838 10036.96
h148_6144 0.17 37839 97921.43
h148_6144 0.17 37840 16589.06
h148_6144 0.17 37841 27512.70
h148_6144 0.17 37842 76280.00
h148_6144 0.17 37843 35012.27
h148_6144 0.17 37844 83357.69
h148_6144 0.17 37845 57291.10
h148_6144 0.17 37846 13261.72
h148_6144 0.17 37847 14812.61
h148_6144 0.17 37848 6632.61
h148_6144 0.17 37849 13261.29
h148_6144 0.17 37850 7828.03
h148_6144 0.17 37851 6631.41
h148_6144 0.17 37852 12928.96
h148_6144 0.17 37853 12767.08
h148_6144 0.17 37854 2872.26
h148_6144 0.17 37855 13258.31
h148_6144 0.17 37856 67975.33
h148_6144 0.17 37857 50637.45
h148_6144 0.17 37858 7841.49
h148_6144 0.17 37859 30331.88
h148_6144 0.17 37860 20185.31
h148_6144 0.17 37861 38583.59
h148_6144 0.17 37862 84759.14
h148_6144 0.17 37863 78114.99
h148_6144 0.17 37864 62204.17
h148_6144 0.17 37865 14076.97
h148_6144 0.17 37866 68694.17
h148_6144 0.17 37867 6634.96
h148_6144 0.17 37868 28664.05
h148_6144 0.17 37869 18456.20
h148_6144 0.17 37870 9477.57
h148_6144 0.17 37871 6652.50
h148_6144 0.17 37872 17750.32
h148_6144 0.17 37873 35676.07
h148_6144 0.17 37874 15982.79
h148_6144 0.17 37875 22468.39
h148_6144 0.17 37876 12873.50
h148_6144 0.17 37877 45804.80
h148_6144 0.17 37878 16581.22
h148_6144 0.17 37879 4941.99
h148_6144 0.17 37880 8858.30
h148_6144 0.17 37881 6627.63
h148_6144 0.17 37882 7815.57
h148_6144 0.17 37883 47029.62
h148_6144 0.17 37884 6631.43
h148_6144 0.17 37885 59189.90
h148_6144 0.17 37886 88044.47
h148_6144 0.17 37887 41993.63
h148_6144 0.17 37888 82424.27
h148_6144 0.17 37889 54173.97
h148_6144 0.17 37890 61061.59
h148_6144 0.17 37891 75282.40
h148_6144 0.17 37892 82617.95
h148_6144 0.17 37893 35283.47
h148_6144 0.17 37894 57960.55
h148_6144 0.17 37895 53870.02
h148_6144 0.17 37896 80005.72
h148_6144 0.17 37897 14789.73
h148_6144 0.17 37898 46495.23
h148_6144 0.17 37899 52931.20
h148_6144 0.17 37900 13203.76
h148_6144 0.17 37901 74429.07
h148_6144 0.17 37902 30138.67
h148_6144 0.17 37903 89799.69
h148_6144 0.17 37904 10560.54
h148_6144 0.17 37905 6627.63
h148_6144 0.17 37906 61922.70
h148_6144 0.17 37907 20537.60
h148_6144 0.17 37908 46854.69
h148_6144 0.17 37909 39364.23
h148_6144 0.17 37910 32358.18
h148_6144 0.17 37911 33876.80
h148_6144 0.17 37912 41148.65
h148_6144 0.17 37913 28303.82
h148_6144 0.17 37914 89098.48
h148_6144 0.17 37915 67171.63
h148_6144 0.17 37916 6631.41
h148_6144 0.17 37917 82905.00
h148_6144 0.17 37918 30489.82
h148_6144 0.17 37919 46445.58
h148_6144 0.17 37920 36716.44
h148_6144 0.17 37921 37608.53
h148_6144 0.17 37922 21055.98
h148_6144 0.17 37923 14491.70
h148_6144 0.17 37924 4325.61
h148_6144 0.17 37925 6483.66
h148_6144 0.17 37926 8773.47
h148_6144 0.17 37927 33169.08
h148_6144 0.17 37928 16162.80
h148_6144 0.17 37929 5677.63
h148_6144 0.17 37930 12191.82
h148_6144 0.17 37931 37347.04
h148_6144 0.17 37932 41813.95
h148_6144 0.17 37933 9533.37
h148_6144 0.17 37934 76853.12
h148_6144 0.17 37935 22527.27
h148_6144 0.17 37936 108512.19
h148_6144 0.17 37937 40256.61
h148_6144 0.17 37938 52155.98
h148_6144 0.17 37939 79567.10
h148_6144 0.17 37940 83383.06
h148_6144 0.17 37941 94525.46
h148_6144 0.17 37942 23282.62
h148_6144 0.17 37943 79566.04
h148_6144 0.17 37944 266822.11
h148_6144 0.17 37945 110903.53
h148_6144 0.17 37946 95739.06
h148_6144 0.17 37947 62507.79
h148_6144 0.17 37948 78057.61
h148_6144 0.17 37949 70044.55
h148_6144 0.17 37950 9418.64
h148_6144 0.17 37951 6645.76
h148_6144 0.17 37952 33087.69
h148_6144 0.17 37953 35862.60
h148_6144 0.17 37954 8502.17
h148_6144 0.17 37955 11089.15
h148_6144 0.17 37956 14551.00
h148_6144 0.17 37957 117928.12
h148_6144 0.17 37958 92509.23
h148_6144 0.17 37959 20221.90
h148_6144 0.17 37960 14612.87
h148_6144 0.17 37961 81498.77
h148_6144 0.17 37962 82019.12
h148_6144 0.17 37963 30149.92
h148_6144 0.17 37964 65892.46
h148_6144 0.17 37965 73496.90
h148_6144 0.17 37966 9957.22
h148_6144 0.17 37967 48007.07
h148_6144 0.17 37968 9948.43
h148_6144 0.17 37969 13334.35
h148_6144 0.17 37970 52655.61
h148_6144 0.17 37971 52336.69
h148_6144 0.17 37972 74749.82
h148_6144 0.17 37973 29768.67
h148_6144 0.17 37974 50919.19
h148_6144 0.17 37975 23971.48
h148_6144 0.17 37976 36226.56
h148_6144 0.17 37977 41922.31
h148_6144 0.17 37978 13437.87
h148_6144 0.17 37979 40661.94
h148_6144 0.17 37980 9967.20
h148_6144 0.17 37981 36963.70
h148_6144 0.17 37982 12460.49
h148_6144 0.17 37983 86399.52
h148_6144 0.17 37984 32844.73
h148_6144 0.17 37985 81442.45
h148_6144 0.17 37986 73037.97
h148_6144 0.17 37987 6657.13
h148_6144 0.17 37988 16579.34
h148_6144 0.17 37989 3800.60
h148_6144 0.17 37990 83431.24
h148_6144 0.17 37991 16489.95
h148_6144 0.17 37992 9352.95
h148_6144 0.17 37993 72668.46
h148_6144 0.17 37994 43286.66
h148_6144 0.17 37995 43197.56
h148_6144 0.17 37996 89997.25
h148_6144 0.17 37997 9965.94
h148_6144 0.17 37998 40834.57
h148_6144 0.17 37999 8073.61
h148_6144 0.17 38000 31266.91
h148_6144 0.17 38001 79702.96
h148_6144 0.17 38002 82376.03
h148_6144 0.17 38003 58438.69
h148_6144 0.17 38004 2130.69
h148_6144 0.17 38005 2632.89
h148_6144 0.17 38006 25302.04
h148_6144 0.17 38007 22647.89
h148_6144 0.17 38008 18592.43
h148_6144 0.17 38009 11222.86
h148_6144 0.17 38010 4476.74
h148_6144 0.17 38011 18099.88
h148_6144 0.17 38012 10634.47
h148_6144 0.17 38013 8670.09
h148_6144 0.17 38014 6632.73
h148_6144 0.17 38015 8321.63
h148_6144 0.17 38016 5164.11
h148_6144 0.17 38017 6743.27
h148_6144 0.17 38018 11052.28
h148_6144 0.17 38019 33323.79
h148_6144 0.17 38020 15099.18
h148_6144 0.17 38021 17074.92
h148_6144 0.17 38022 5386.59
h148_6144 0.17 38023 70116.27
h148_6144 0.17 38024 45101.71
h148_6144 0.17 38025 43177.12
h148_6144 0.17 38026 87719.94
h148_6144 0.17 38027 38491.90
h148_6144 0.17 38028 53708.13
h148_6144 0.17 38029 6627.63
h148_6144 0.17 38030 15411.63
h148_6144 0.17 38031 25801.34
h148_6144 0.17 38032 22770.16
h148_6144 0.17 38033 45172.68
h148_6144 0.17 38034 26679.91
h148_6144 0.17 38035 39976.74
h148_6144 0.17 38036 30188.24
h148_6144 0.17 38037 14010.55
h148_6144 0.17 38038 29442.95
h148_6144 0.17 38039 59259.06
h148_6144 0.17 38040 31138.80
h148_6144 0.17 38041 9191.34
h148_6144 0.17 38042 53275.38
h148_6144 0.17 38043 83231.70
h148_6144 0.17 38044 77451.95
h148_6144 0.17 38045 59674.08
h148_6144 0.17 38046 71117.33
h148_6144 0.17 38047 72105.47
h148_6144 0.17 38048 68023.12
h148_6144 0.17 38049 14844.96
h148_6144 0.17 38050 20221.01
h148_6144 0.17 38051 49856.40
h148_6144 0.17 38052 35996.99
h148_6144 0.17 38053 27982.31
h148_6144 0.17 38054 23068.69
h148_6144 0.17 38055 65012.90
h148_6144 0.17 38056 45026.75
h148_6144 0.17 38057 25742.74
h148_6144 0.17 38058 35369.25
h148_6144 0.17 38059 19382.99
h148_6144 0.17 38060 54116.93
h148_6144 0.17 38061 89461.24
h148_6144 0.17 38062 27566.44
h148_6144 0.17 38063 52332.43
h148_6144 0.17 38064 12340.71
h148_6144 0.17 38065 30640.17
h148_6144 0.17 38066 73684.41
h148_6144 0.17 38067 34651.05
h148_6144 0.17 38068 26226.28
h148_6144 0.17 38069 190300.80
h148_6144 0.17 38070 55755.36
h148_6144 0.17 38071 35653.08
h148_6144 0.17 38072 42383.95
h148_6144 0.17 38073 19593.00
h148_6144 0.17 38074 24369.83
h148_6144 0.17 38075 26996.46
h148_6144 0.17 38076 23210.64
h148_6144 0.17 38077 58104.68
h148_6144 0.17 38078 19778.89
h148_6144 0.17 38079 77199.70
h148_6144 0.17 38080 32429.48
h148_6144 0.17 38081 14458.31
h148_6144 0.17 38082 38182.86
h148_6144 0.17 38083 149697.49
h148_6144 0.17 38084 92252.50
h148_6144 0.17 38085 69727.57
h148_6144 0.17 38086 20284.08
h148_6144 0.17 38087 22634.41
h148_6144 0.17 38088 72808.00
h148_6144 0.17 38089 101044.71
h148_6144 0.17 38090 9830.20
h148_6144 0.17 38091 70276.49
h148_6144 0.17 38092 7197.09
h148_6144 0.17 38093 24385.06
h148_6144 0.17 38094 50717.30
h148_6144 0.17 38095 51078.04
h148_6144 0.17 38096 41976.08
h148_6144 0.17 38097 62899.14
h148_6144 0.17 38098 4433.40
h148_6144 0.17 38099 15793.28
h148_6144 0.17 38100 65913.80
h148_6144 0.17 38101 32923.38
h148_6144 0.17 38102 39683.38
h148_6144 0.17 38103 55878.43
h148_6144 0.17 38104 31400.37
h148_6144 0.17 38105 79024.66
h148_6144 0.17 38106 69107.42
h148_6144 0.17 38107 30933.27
h148_6144 0.17 38108 79772.83
h148_6144 0.17 38109 20828.03
h148_6144 0.17 38110 62002.99
h148_6144 0.17 38111 10819.01
h148_6144 0.17 38112 34874.12
h148_6144 0.17 38113 31083.11
h148_6144 0.17 38114 25541.91
h148_6144 0.17 38115 6627.74
h148_6144 0.17 38116 49764.34
h148_6144 0.17 38117 35540.94
h148_6144 0.17 38118 27271.15
h148_6144 0.17 38119 29957.84
h148_6144 0.17 38120 38019.19
h148_6144 0.17 38121 8026.33
h148_6144 0.17 38122 23485.03
h148_6144 0.17 38123 59672.85
h148_6144 0.17 38124 37522.54
h148_6144 0.17 38125 20929.24
h148_6144 0.17 38126 6627.87
h148_6144 0.17 38127 41054.94
h148_6144 0.17 38128 77228.85
h148_6144 0.17 38129 6629.04
h148_6144 0.17 38130 63826.62
h148_6144 0.17 38131 54247.69
h148_6144 0.17 38132 37111.35
h148_6144 0.17 38133 59353.53
h148_6144 0.17 38134 9946.99
h148_6144 0.17 38135 34946.86
h148_6144 0.17 38136 12761.75
h148_6144 0.17 38137 53079.84
h148_6144 0.17 38138 77564.23
h148_6144 0.17 38139 18871.64
h148_6144 0.17 38140 47231.79
h148_6144 0.17 38141 55349.95
h148_6144 0.17 38142 49709.05
h148_6144 0.17 38143 56334.90
h148_6144 0.17 38144 43079.65
h148_6144 0.17 38145 46393.45
h148_6144 0.17 38146 19882.90
h148_6144 0.17 38147 72903.98
h148_6144 0.17 38148 89473.08
h148_6144 0.17 38149 13049.64
h148_6144 0.17 38150 60026.07
h148_6144 0.17 38151 30066.18
h148_6144 0.17 38152 55090.15
h148_6144 0.17 38153 49831.46
h148_6144 0.17 38154 43080.42
h148_6144 0.17 38155 111849.35
h148_6144 0.17 38156 153880.56
h148_6144 0.17 38157 96636.09
h148_6144 0.17 38158 82845.43
h148_6144 0.17 38159 148488.93
h148_6144 0.17 38160 25689.52
h148_6144 0.17 38161 79531.67
h148_6144 0.17 38162 14973.36
h148_6144 0.17 38163 62964.25
h148_6144 0.17 38164 36452.18
h148_6144 0.17 38165 76218.51
h148_6144 0.17 38166 59391.42
h148_6144 0.17 38167 59689.58
h148_6144 0.17 38168 18735.27
h148_6144 0.17 38169 41677.31
h148_6144 0.17 38170 49664.34
h148_6144 0.17 38171 15291.43
h148_6144 0.17 38172 13983.33
h148_6144 0.17 38173 64352.85
h148_6144 0.17 38174 9201.77
h148_6144 0.17 38175 76281.00
h148_6144 0.17 38176 29824.49
h148_6144 0.17 38177 6627.63
h148_6144 0.17 38178 49707.36
h148_6144 0.17 38179 56462.53
h148_6144 0.17 38180 23236.67
h148_6144 0.17 38181 29824.44
h148_6144 0.17 38182 49707.36
h148_6144 0.17 38183 53642.19
h148_6144 0.17 38184 82006.11
h148_6144 0.17 38185 24797.58
h148_6144 0.17 38186 27826.92
h148_6144 0.17 38187 41551.70
h148_6144 0.17 38188 72979.31
h148_6144 0.17 38189 21952.10
h148_6144 0.17 38190 34731.73
h148_6144 0.17 38191 22991.88
h148_6144 0.17 38192 63200.94
h148_6144 0.17 38193 177143.49
h148_6144 0.17 38194 63122.41
h148_6144 0.17 38195 195724.67
h148_6144 0.17 38196 77398.36
h148_6144 0.17 38197 59786.89
h148_6144 0.17 38198 69112.53
h148_6144 0.17 38199 158122.67
h148_6144 0.17 38200 36492.04
h148_6144 0.17 38201 111369.93
h148_6144 0.17 38202 57939.04
h148_6144 0.17 38203 109289.76
h148_6144 0.17 38204 19752.34
h148_6144 0.17 38205 49298.14
h148_6144 0.17 38206 16569.19
h148_6144 0.17 38207 9974.02
h148_6144 0.17 38208 23221.82
h148_6144 0.17 38209 5900.01
h148_6144 0.17 38210 27436.60
h148_6144 0.17 38211 63257.34
h148_6144 0.17 38212 92233.20
h148_6144 0.17 38213 82471.30
h148_6144 0.17 38214 60650.05
h148_6144 0.17 38215 59696.52
h148_6144 0.17 38216 43249.47
h148_6144 0.17 38217 90020.15
h148_6144 0.17 38218 37531.94
h148_6144 0.17 38219 21640.93
h148_6144 0.17 38220 14798.54
h148_6144 0.17 38221 76241.97
h148_6144 0.17 38222 20239.83
h148_6144 0.17 38223 83917.87
h148_6144 0.17 38224 49789.26
h148_6144 0.17 38225 23563.86
h148_6144 0.17 38226 46393.73
h148_6144 0.17 38227 7010.64
h148_6144 0.17 38228 27180.70
h148_6144 0.17 38229 76875.00
h148_6144 0.17 38230 48926.36
h148_6144 0.17 38231 129880.85
h148_6144 0.17 38232 186908.03
h148_6144 0.17 38233 84701.76
h148_6144 0.17 38234 20363.26
h148_6144 0.17 38235 20789.11
h148_6144 0.17 38236 16955.69
h148_6144 0.17 38237 6627.63
h148_6144 0.17 38238 23196.82
h148_6144 0.17 38239 29581.06
h148_6144 0.17 38240 80167.88
h148_6144 0.17 38241 81293.25
h148_6144 0.17 38242 53021.07
h148_6144 0.17 38243 23642.38
h148_6144 0.17 38244 82618.32
h148_6144 0.17 38245 52882.40
h148_6144 0.17 38246 30540.19
h148_6144 0.17 38247 40480.31
h148_6144 0.17 38248 71880.16
h148_6144 0.17 38249 63452.87
h148_6144 0.17 38250 76225.68
h148_6144 0.17 38251 38766.40
h148_6144 0.17 38252 75937.69
h148_6144 0.17 38253 9415.87
h148_6144 0.17 38254 6446.59
h148_6144 0.17 38255 75641.84
h148_6144 0.17 38256 64604.29
h148_6144 0.17 38257 45045.76
h148_6144 0.17 38258 3977.46
h148_6144 0.17 38259 20233.40
h148_6144 0.17 38260 31345.67
h148_6144 0.17 38261 62963.38
h148_6144 0.17 38262 9942.12
h148_6144 0.17 38263 64268.10
h148_6144 0.17 38264 21021.53
h148_6144 0.17 38265 6693.07
h148_6144 0.17 38266 8988.82
h148_6144 0.17 38267 5289.02
h148_6144 0.17 38268 10043.02
h148_6144 0.17 38269 9509.49
h148_6144 0.17 38270 7380.01
h148_6144 0.17 38271 16569.24
h148_6144 0.17 38272 16624.19
h148_6144 0.17 38273 6636.25
h148_6144 0.17 38274 10000.24
h148_6144 0.17 38275 16853.15
h148_6144 0.17 38276 9963.34
h148_6144 0.17 38277 7553.47
h148_6144 0.17 38278 6648.79
h148_6144 0.17 38279 3740.14
h148_6144 0.17 38280 15090.03
h148_6144 0.17 38281 13433.65
h148_6144 0.17 38282 15657.62
h148_6144 0.17 38283 11731.80
h148_6144 0.17 38284 9942.88
h148_6144 0.17 38285 22660.73
h148_6144 0.17 38286 56463.34
h148_6144 0.17 38287 80613.66
h148_6144 0.17 38288 23175.00
h148_6144 0.17 38289 13260.77
h148_6144 0.17 38290 4169.36
h148_6144 0.17 38291 9947.05
h148_6144 0.17 38292 6637.04
h148_6144 0.17 38293 4915.77
h148_6144 0.17 38294 50119.23
h148_6144 0.17 38295 75009.68
h148_6144 0.17 38296 52748.86
h148_6144 0.17 38297 69033.91
h148_6144 0.17 38298 6627.63
h148_6144 0.17 38299 11981.45
h148_6144 0.17 38300 10171.55
h148_6144 0.17 38301 17620.13
h148_6144 0.17 38302 7959.46
h148_6144 0.17 38303 9497.16
h148_6144 0.17 38304 6801.96
h148_6144 0.17 38305 28363.40
h148_6144 0.17 38306 6628.30
h148_6144 0.17 38307 14752.90
h148_6144 0.17 38308 5516.38
h148_6144 0.17 38309 41298.23
h148_6144 0.17 38310 20247.37
h148_6144 0.17 38311 7590.51
h148_6144 0.17 38312 23197.37
h148_6144 0.17 38313 104317.84
h148_6144 0.17 38314 88215.16
h148_6144 0.17 38315 10210.47
h148_6144 0.17 38316 23485.09
h148_6144 0.17 38317 6925.82
h148_6144 0.17 38318 4169.39
h148_6144 0.17 38319 4133.58
h148_6144 0.17 38320 20654.01
h148_6144 0.17 38321 14008.10
h148_6144 0.17 38322 85219.74
h148_6144 0.17 38323 32182.17
h148_6144 0.17 38324 18213.98
h148_6144 0.17 38325 21452.57
h148_6144 0.17 38326 23446.59
h148_6144 0.17 38327 55480.60
h148_6144 0.17 38328 73402.33
h148_6144 0.17 38329 47628.88
h148_6144 0.17 38330 48992.83
h148_6144 0.17 38331 77803.82
h148_6144 0.17 38332 16401.64
h148_6144 0.17 38333 53194.76
h148_6144 0.17 38334 53798.35
h148_6144 0.17 38335 48388.69
h148_6144 0.17 38336 215061.22
h148_6144 0.17 38337 56228.20
h148_6144 0.17 38338 49082.85
h148_6144 0.17 38339 10078.82
h148_6144 0.17 38340 66892.68
h148_6144 0.17 38341 84998.00
h148_6144 0.17 38342 20023.87
h148_6144 0.17 38343 46955.66
h148_6144 0.17 38344 60820.68
h148_6144 0.17 38345 68625.23
h148_6144 0.17 38346 56082.42
h148_6144 0.17 38347 50321.52
h148_6144 0.17 38348 22750.30
h148_6144 0.17 38349 35436.83
h148_6144 0.17 38350 79739.48
h148_6144 0.17 38351 58185.06
h148_6144 0.17 38352 40934.26
h148_6144 0.17 38353 10893.35
h148_6144 0.17 38354 13623.76
h148_6144 0.17 38355 33561.97
h148_6144 0.17 38356 90247.70
h148_6144 0.17 38357 57047.97
h148_6144 0.17 38358 208857.81
h148_6144 0.17 38359 48500.95
h148_6144 0.17 38360 44643.58
h148_6144 0.17 38361 66818.82
h148_6144 0.17 38362 23314.18
h148_6144 0.17 38363 42301.33
h148_6144 0.17 38364 74382.55
h148_6144 0.17 38365 55192.23
h148_6144 0.17 38366 121649.67
h148_6144 0.17 38367 68398.27
h148_6144 0.17 38368 65411.57
h148_6144 0.17 38369 81376.85
h148_6144 0.17 38370 38957.00
h148_6144 0.17 38371 11915.08
h148_6144 0.17 38372 63686.18
h148_6144 0.17 38373 62055.65
h148_6144 0.17 38374 35561.49
h148_6144 0.17 38375 15905.42
h148_6144 0.17 38376 28966.98
h148_6144 0.17 38377 59833.08
h148_6144 0.17 38378 45809.94
h148_6144 0.17 38379 103512.41
h148_6144 0.17 38380 67953.18
h148_6144 0.17 38381 16666.05
h148_6144 0.17 38382 81824.70
h148_6144 0.17 38383 55927.05
h148_6144 0.17 38384 49933.20
h148_6144 0.17 38385 107415.92
h148_6144 0.17 38386 41295.64
h148_6144 0.17 38387 61842.03
h148_6144 0.17 38388 27367.21
h148_6144 0.17 38389 67883.06
h148_6144 0.17 38390 41181.29
h148_6144 0.17 38391 27260.91
h148_6144 0.17 38392 62751.88
h148_6144 0.17 38393 93177.59
h148_6144 0.17 38394 52343.66
h148_6144 0.17 38395 64606.62
h148_6144 0.17 38396 44461.97
h148_6144 0.17 38397 72994.81
h148_6144 0.17 38398 69349.72
h148_6144 0.17 38399 76352.46
h148_6144 0.17 38400 64713.72
h148_6144 0.17 38401 64662.88
h148_6144 0.17 38402 12859.33
h148_6144 0.17 38403 50179.18
h148_6144 0.17 38404 59639.39
h148_6144 0.17 38405 30532.78
h148_6144 0.17 38406 10683.38
h148_6144 0.17 38407 23728.06
h148_6144 0.17 38408 35586.52
h148_6144 0.17 38409 22891.42
h148_6144 0.17 38410 68705.03
h148_6144 0.17 38411 14706.77
h148_6144 0.17 38412 35583.04
h148_6144 0.17 38413 32902.48
h148_6144 0.17 38414 36291.12
h148_6144 0.17 38415 23512.51
h148_6144 0.17 38416 61855.68
h148_6144 0.17 38417 72247.69
h148_6144 0.17 38418 16715.11
h148_6144 0.17 38419 6871.88
h148_6144 0.17 38420 80750.41
h148_6144 0.17 38421 31699.13
h148_6144 0.17 38422 34156.80
h148_6144 0.17 38423 29318.80
h148_6144 0.17 38424 53511.65
h148_6144 0.17 38425 79723.23
h148_6144 0.17 38426 75372.50
h148_6144 0.17 38427 79291.15
h148_6144 0.17 38428 51614.99
h148_6144 0.17 38429 13556.68
h148_6144 0.17 38430 96702.20
h148_6144 0.17 38431 64940.23
h148_6144 0.17 38432 85074.80
h148_6144 0.17 38433 21119.80
h148_6144 0.17 38434 22668.76
h148_6144 0.17 38435 83385.36
h148_6144 0.17 38436 14737.20
h148_6144 0.17 38437 11520.16
h148_6144 0.17 38438 14092.24
h148_6144 0.17 38439 115988.96
h148_6144 0.17 38440 17941.19
h148_6144 0.17 38441 30016.48
h148_6144 0.17 38442 33139.89
h148_6144 0.17 38443 23210.77
h148_6144 0.17 38444 67845.31
h148_6144 0.17 38445 13255.66
h148_6144 0.17 38446 12967.99
h148_6144 0.17 38447 26481.80
h148_6144 0.17 38448 20961.00
h148_6144 0.17 38449 76391.94
h148_6144 0.17 38450 45951.90
h148_6144 0.17 38451 35638.96
h148_6144 0.17 38452 81764.27
h148_6144 0.17 38453 76409.07
h148_6144 0.17 38454 11910.00
h148_6144 0.17 38455 26710.11
h148_6144 0.17 38456 58995.71
h148_6144 0.17 38457 26428.78
h148_6144 0.17 38458 69217.45
h148_6144 0.17 38459 62072.66
h148_6144 0.17 38460 38518.81
h148_6144 0.17 38461 22752.20
h148_6144 0.17 38462 56723.69
h148_6144 0.17 38463 37175.25
h148_6144 0.17 38464 54072.98
h148_6144 0.17 38465 26966.12
h148_6144 0.17 38466 79532.51
h148_6144 0.17 38467 102813.77
h148_6144 0.17 38468 24686.35
h148_6144 0.17 38469 6647.17
h148_6144 0.17 38470 18527.63
h148_6144 0.17 38471 106356.28
h148_6144 0.17 38472 8076.36
h148_6144 0.17 38473 54219.25
h148_6144 0.17 38474 66101.02
h148_6144 0.17 38475 15662.23
h148_6144 0.17 38476 33151.02
h148_6144 0.17 38477 22752.06
h148_6144 0.17 38478 80932.66
h148_6144 0.17 38479 33178.96
h148_6144 0.17 38480 32225.02
h148_6144 0.17 38481 76221.73
h148_6144 0.17 38482 25572.23
h148_6144 0.17 38483 33439.78
h148_6144 0.17 38484 103026.48
h148_6144 0.17 38485 43165.31
h148_6144 0.17 38486 74897.66
h148_6144 0.17 38487 37850.68
h148_6144 0.17 38488 60138.73
h148_6144 0.17 38489 80363.41
h148_6144 0.17 38490 94521.09
h148_6144 0.17 38491 27010.95
h148_6144 0.17 38492 9941.60
h148_6144 0.17 38493 48908.44
h148_6144 0.17 38494 66996.01
h148_6144 0.17 38495 74239.97
h148_6144 0.17 38496 83623.78
h148_6144 0.17 38497 69007.12
h148_6144 0.17 38498 23840.12
h148_6144 0.17 38499 86654.15
h148_6144 0.17 38500 43702.40
h148_6144 0.17 38501 54551.90
h148_6144 0.17 38502 111724.70
h148_6144 0.17 38503 117008.66
h148_6144 0.17 38504 23998.26
h148_6144 0.17 38505 10104.48
h148_6144 0.17 38506 55171.71
h148_6144 0.17 38507 70292.11
h148_6144 0.17 38508 33167.69
h148_6144 0.17 38509 70123.88
h148_6144 0.17 38510 28422.29
h148_6144 0.17 38511 16627.17
h148_6144 0.17 38512 23759.80
h148_6144 0.17 38513 26324.73
h148_6144 0.17 38514 37864.34
h148_6144 0.17 38515 6634.38
h148_6144 0.17 38516 89026.39
h148_6144 0.17 38517 98486.79
h148_6144 0.17 38518 79532.50
h148_6144 0.17 38519 144524.65
h148_6144 0.17 38520 30679.27
h148_6144 0.17 38521 6629.20
h148_6144 0.17 38522 12581.58
h148_6144 0.17 38523 32074.04
h148_6144 0.17 38524 68135.24
h148_6144 0.17 38525 29875.15
h148_6144 0.17 38526 46099.03
h148_6144 0.17 38527 79552.40
