model z clump.grp clump_mass
h148_6144 0.17 820 20768.79
h148_6144 0.17 821 6243.59
h148_6144 0.17 822 12953.03
h148_6144 0.17 823 8301.61
h148_6144 0.17 824 17530.47
h148_6144 0.17 825 39506.90
h148_6144 0.17 826 83013.13
h148_6144 0.17 827 52780.05
h148_6144 0.17 828 56047.91
h148_6144 0.17 829 74737.72
h148_6144 0.17 830 99749.80
h148_6144 0.17 831 6627.63
h148_6144 0.17 832 17408.15
h148_6144 0.17 833 48969.25
h148_6144 0.17 834 309119.89
h148_6144 0.17 835 9426.24
h148_6144 0.17 836 57608.16
h148_6144 0.17 837 23126.13
h148_6144 0.17 838 128073.60
h148_6144 0.17 839 4543.34
h148_6144 0.17 840 85776.72
h148_6144 0.17 841 19673.08
h148_6144 0.17 842 30067.34
h148_6144 0.17 843 59770.96
h148_6144 0.17 844 69978.29
h148_6144 0.17 845 53853.79
h148_6144 0.17 846 100360.56
h148_6144 0.17 847 36330.98
h148_6144 0.17 848 3941.51
h148_6144 0.17 849 10100.49
h148_6144 0.17 850 5077.80
h148_6144 0.17 851 8218.77
h148_6144 0.17 852 4542.05
h148_6144 0.17 853 281215.74
h148_6144 0.17 854 21423.13
h148_6144 0.17 855 32434.42
h148_6144 0.17 856 32599.87
h148_6144 0.17 857 45572.71
h148_6144 0.17 858 15734.26
h148_6144 0.17 859 21615.29
h148_6144 0.17 860 15651.73
h148_6144 0.17 861 75093.66
h148_6144 0.17 862 36202.85
h148_6144 0.17 863 12624.95
h148_6144 0.17 864 40482.15
h148_6144 0.17 865 48333.58
h148_6144 0.17 866 178976.21
h148_6144 0.17 867 11771.03
h148_6144 0.17 868 8173.93
h148_6144 0.17 869 14608.39
h148_6144 0.17 870 11248.10
h148_6144 0.17 871 15276.29
h148_6144 0.17 872 267352.54
h148_6144 0.17 873 17213.05
h148_6144 0.17 874 195741.23
h148_6144 0.17 875 76793.61
h148_6144 0.17 876 37134.39
h148_6144 0.17 877 63669.82
h148_6144 0.17 878 21505.52
h148_6144 0.17 879 8130.25
h148_6144 0.17 880 39325.37
h148_6144 0.17 881 12941.29
h148_6144 0.17 882 5408.80
h148_6144 0.17 883 26172.74
h148_6144 0.17 884 39658.00
h148_6144 0.17 885 44875.36
h148_6144 0.17 886 28744.28
h148_6144 0.17 887 117829.18
h148_6144 0.17 888 93575.96
h148_6144 0.17 889 69397.13
h148_6144 0.17 890 66598.07
h148_6144 0.17 891 29718.91
h148_6144 0.17 892 24783.65
h148_6144 0.17 893 13091.43
h148_6144 0.17 894 7222.71
h148_6144 0.17 895 214070.39
h148_6144 0.17 896 53813.94
h148_6144 0.17 897 51059.88
h148_6144 0.17 898 86073.03
h148_6144 0.17 899 56948.90
h148_6144 0.17 900 33410.34
h148_6144 0.17 901 78086.29
h148_6144 0.17 902 30200.14
h148_6144 0.17 903 26668.28
h148_6144 0.17 904 4330.58
h148_6144 0.17 905 47890.97
h148_6144 0.17 906 47125.38
h148_6144 0.17 907 86704.39
h148_6144 0.17 908 29698.31
h148_6144 0.17 909 28582.58
h148_6144 0.17 910 44228.94
h148_6144 0.17 911 21266.88
h148_6144 0.17 912 11026.94
h148_6144 0.17 913 691998.47
h148_6144 0.17 914 6091.98
h148_6144 0.17 915 6525.39
h148_6144 0.17 916 6344.67
h148_6144 0.17 917 8872.52
h148_6144 0.17 918 10464.42
h148_6144 0.17 919 7885.20
h148_6144 0.17 920 30521.13
h148_6144 0.17 921 65983.94
h148_6144 0.17 922 37488.90
h148_6144 0.17 923 9837.09
h148_6144 0.17 924 6641.08
h148_6144 0.17 925 9590.49
h148_6144 0.17 926 79998.18
h148_6144 0.17 927 83029.68
h148_6144 0.17 928 10418.40
h148_6144 0.17 929 6828.24
h148_6144 0.17 930 43001.92
h148_6144 0.17 931 9767.82
h148_6144 0.17 932 6090.73
h148_6144 0.17 933 28221.20
h148_6144 0.17 934 40312.04
h148_6144 0.17 935 9701.04
h148_6144 0.17 936 52923.58
h148_6144 0.17 937 18698.69
h148_6144 0.17 938 23165.10
h148_6144 0.17 939 59101.61
h148_6144 0.17 940 52508.65
h148_6144 0.17 941 47426.31
h148_6144 0.17 942 55023.85
h148_6144 0.17 943 62379.23
h148_6144 0.17 944 34043.22
h148_6144 0.17 945 8185.20
h148_6144 0.17 946 7922.32
h148_6144 0.17 947 10517.19
h148_6144 0.17 948 56589.58
h148_6144 0.17 949 3200.76
h148_6144 0.17 950 36869.88
h148_6144 0.17 951 59587.40
h148_6144 0.17 952 44498.97
h148_6144 0.17 953 59091.57
h148_6144 0.17 954 29224.89
h148_6144 0.17 955 16381.94
h148_6144 0.17 956 111691.22
h148_6144 0.17 957 45455.53
h148_6144 0.17 958 12568.31
h148_6144 0.17 959 34653.90
h148_6144 0.17 960 62749.94
h148_6144 0.17 961 79803.66
h148_6144 0.17 962 12122.06
h148_6144 0.17 963 27286.57
h148_6144 0.17 964 6465.83
h148_6144 0.17 965 20460.99
h148_6144 0.17 966 18200.72
h148_6144 0.17 967 10243.85
h148_6144 0.17 968 42439.21
h148_6144 0.17 969 10533.50
h148_6144 0.17 970 29343.74
h148_6144 0.17 971 77469.98
h148_6144 0.17 972 82619.93
h148_6144 0.17 973 13739.28
h148_6144 0.17 974 10166.61
h148_6144 0.17 975 6008.00
h148_6144 0.17 976 4458.71
h148_6144 0.17 977 129789.71
h148_6144 0.17 978 87388.11
h148_6144 0.17 979 21699.01
h148_6144 0.17 980 34633.65
h148_6144 0.17 981 21965.30
h148_6144 0.17 982 102007.08
h148_6144 0.17 983 4932.63
h148_6144 0.17 984 82366.00
h148_6144 0.17 985 74532.38
h148_6144 0.17 986 44531.75
h148_6144 0.17 987 35485.54
h148_6144 0.17 988 5897.11
h148_6144 0.17 989 7283.36
h148_6144 0.17 990 4373.63
h148_6144 0.17 991 36467.37
h148_6144 0.17 992 80035.96
h148_6144 0.17 993 39067.88
h148_6144 0.17 994 12254.38
h148_6144 0.17 995 4426.26
h148_6144 0.17 996 60712.98
h148_6144 0.17 997 56369.18
h148_6144 0.17 998 11103.49
h148_6144 0.17 999 19945.97
h148_6144 0.17 1000 11442.09
h148_6144 0.17 1001 8757.31
h148_6144 0.17 1002 7199.87
h148_6144 0.17 1003 28639.06
h148_6144 0.17 1004 80230.22
h148_6144 0.17 1005 6793.41
h148_6144 0.17 1006 24449.54
h148_6144 0.17 1007 9525.09
h148_6144 0.17 1008 7757.84
h148_6144 0.17 1009 19769.36
h148_6144 0.17 1010 7326.16
h148_6144 0.17 1011 95155.83
h148_6144 0.17 1012 357128.82
h148_6144 0.17 1013 87600.90
h148_6144 0.17 1014 34115.43
h148_6144 0.17 1015 57063.83
h148_6144 0.17 1016 47156.21
h148_6144 0.17 1017 10744.15
h148_6144 0.17 1018 66855.03
h148_6144 0.17 1019 36875.93
h148_6144 0.17 1020 153066.32
h148_6144 0.17 1021 137275.16
h148_6144 0.17 1022 70301.13
h148_6144 0.17 1023 243081.51
h148_6144 0.17 1024 54656.99
h148_6144 0.17 1025 48244.59
h148_6144 0.17 1026 13173.03
h148_6144 0.17 1027 52089.76
h148_6144 0.17 1028 92452.37
h148_6144 0.17 1029 190798.09
h148_6144 0.17 1030 65037.94
h148_6144 0.17 1031 44916.42
h148_6144 0.17 1032 271375.98
h148_6144 0.17 1033 195442.75
h148_6144 0.17 1034 270936.18
h148_6144 0.17 1035 64535.59
h148_6144 0.17 1036 53616.72
h148_6144 0.17 1037 79768.03
h148_6144 0.17 1038 44689.42
h148_6144 0.17 1039 65651.68
h148_6144 0.17 1040 85314.01
h148_6144 0.17 1041 47716.03
h148_6144 0.17 1042 57890.29
h148_6144 0.17 1043 55873.21
h148_6144 0.17 1044 48131.18
h148_6144 0.17 1045 24320.46
h148_6144 0.17 1046 105922.16
h148_6144 0.17 1047 84702.79
h148_6144 0.17 1048 116163.38
h148_6144 0.17 1049 182484.55
h148_6144 0.17 1050 101663.13
h148_6144 0.17 1051 25888.75
h148_6144 0.17 1052 72621.91
h148_6144 0.17 1053 54507.19
h148_6144 0.17 1054 10197.89
h148_6144 0.17 1055 143614.66
h148_6144 0.17 1056 151363.67
h148_6144 0.17 1057 53281.80
h148_6144 0.17 1058 35256.47
h148_6144 0.17 1059 38598.75
h148_6144 0.17 1060 60674.03
h148_6144 0.17 1061 160570.64
h148_6144 0.17 1062 31558.27
h148_6144 0.17 1063 51505.76
h148_6144 0.17 1064 7045.52
h148_6144 0.17 1065 6601.16
h148_6144 0.17 1066 8820.81
h148_6144 0.17 1067 48078.42
h148_6144 0.17 1068 4704.65
h148_6144 0.17 1069 7365.89
h148_6144 0.17 1070 9630.87
h148_6144 0.17 1071 9616.33
h148_6144 0.17 1072 10035.98
h148_6144 0.17 1073 6527.89
h148_6144 0.17 1074 13244.59
h148_6144 0.17 1075 5549.84
h148_6144 0.17 1076 28459.22
h148_6144 0.17 1077 19319.77
h148_6144 0.17 1078 6539.20
h148_6144 0.17 1079 5746.30
h148_6144 0.17 1080 8995.67
h148_6144 0.17 1081 30229.49
h148_6144 0.17 1082 11241.27
h148_6144 0.17 1083 4305.45
h148_6144 0.17 1084 30395.53
h148_6144 0.17 1085 23192.57
h148_6144 0.17 1086 5485.59
h148_6144 0.17 1087 32176.49
h148_6144 0.17 1088 57424.16
h148_6144 0.17 1089 14530.46
h148_6144 0.17 1090 6463.17
h148_6144 0.17 1091 64107.85
h148_6144 0.17 1092 18545.60
h148_6144 0.17 1093 10282.45
h148_6144 0.17 1094 5509.83
h148_6144 0.17 1095 7037.26
h148_6144 0.17 1096 5744.49
h148_6144 0.17 1097 3786.43
h148_6144 0.17 1098 4940.76
h148_6144 0.17 1099 10003.95
h148_6144 0.17 1100 4006.25
h148_6144 0.17 1101 6463.89
h148_6144 0.17 1102 7631.51
h148_6144 0.17 1103 3811.89
h148_6144 0.17 1104 9363.01
h148_6144 0.17 1105 5618.45
h148_6144 0.17 1106 21013.63
h148_6144 0.17 1107 5523.08
h148_6144 0.17 1108 17475.64
h148_6144 0.17 1109 5602.01
h148_6144 0.17 1110 6235.01
h148_6144 0.17 1111 8187.30
h148_6144 0.17 1112 47674.58
h148_6144 0.17 1113 15098.64
h148_6144 0.17 1114 126505.29
h148_6144 0.17 1115 18051.63
h148_6144 0.17 1116 11386.84
h148_6144 0.17 1117 5423.07
h148_6144 0.17 1118 8899.50
h148_6144 0.17 1119 28231.16
h148_6144 0.17 1120 48210.37
h148_6144 0.17 1121 29334.52
h148_6144 0.17 1122 24923.43
h148_6144 0.17 1123 14942.42
h148_6144 0.17 1124 9336.19
h148_6144 0.17 1125 4963.21
h148_6144 0.17 1126 152851.18
h148_6144 0.17 1127 69097.72
h148_6144 0.17 1128 38752.72
h148_6144 0.17 1129 50040.59
h148_6144 0.17 1130 42845.50
h148_6144 0.17 1131 98468.88
h148_6144 0.17 1132 5664.20
h148_6144 0.17 1133 21589.25
h148_6144 0.17 1134 19944.14
h148_6144 0.17 1135 4372.02
h148_6144 0.17 1136 45599.84
h148_6144 0.17 1137 40237.66
h148_6144 0.17 1138 48910.18
h148_6144 0.17 1139 8798.86
h148_6144 0.17 1140 10207.33
h148_6144 0.17 1141 4394.89
h148_6144 0.17 1142 10463.21
h148_6144 0.17 1143 6258.67
h148_6144 0.17 1144 78378.94
h148_6144 0.17 1145 54697.79
h148_6144 0.17 1146 20374.49
h148_6144 0.17 1147 8854.01
h148_6144 0.17 1148 76671.60
h148_6144 0.17 1149 51539.44
h148_6144 0.17 1150 38289.16
h148_6144 0.17 1151 8070.38
h148_6144 0.17 1152 33310.23
h148_6144 0.17 1153 23737.97
h148_6144 0.17 1154 59925.55
h148_6144 0.17 1155 48370.18
h148_6144 0.17 1156 39538.37
h148_6144 0.17 1157 45327.30
h148_6144 0.17 1158 60431.29
h148_6144 0.17 1159 55050.20
h148_6144 0.17 1160 45329.71
h148_6144 0.17 1161 44496.73
h148_6144 0.17 1162 70514.04
h148_6144 0.17 1163 63805.85
h148_6144 0.17 1164 28212.21
h148_6144 0.17 1165 18806.36
h148_6144 0.17 1166 4221.85
h148_6144 0.17 1167 10245.84
h148_6144 0.17 1168 23651.44
h148_6144 0.17 1169 6643.55
h148_6144 0.17 1170 6120.14
h148_6144 0.17 1171 15389.77
h148_6144 0.17 1172 3910.88
h148_6144 0.17 1173 12959.96
h148_6144 0.17 1174 27200.29
h148_6144 0.17 1175 5332.46
h148_6144 0.17 1176 9468.19
h148_6144 0.17 1177 32199.89
h148_6144 0.17 1178 28831.83
h148_6144 0.17 1179 15473.86
h148_6144 0.17 1180 180834.42
h148_6144 0.17 1181 41934.64
h148_6144 0.17 1182 46305.82
h148_6144 0.17 1183 120000.48
h148_6144 0.17 1184 31638.86
h148_6144 0.17 1185 4664.11
h148_6144 0.17 1186 67674.76
h148_6144 0.17 1187 123224.50
h148_6144 0.17 1188 225232.65
h148_6144 0.17 1189 4624448.27
h148_6144 0.17 1190 18966.26
h148_6144 0.17 1191 20049.72
h148_6144 0.17 1192 36533.81
h148_6144 0.17 1193 168494.36
h148_6144 0.17 1194 5570.76
h148_6144 0.17 1195 4749.31
h148_6144 0.17 1196 38153.06
h148_6144 0.17 1197 40566.02
h148_6144 0.17 1198 83856.56
h148_6144 0.17 1199 62072.18
h148_6144 0.17 1200 80466.81
h148_6144 0.17 1201 81932.66
h148_6144 0.17 1202 55890.54
h148_6144 0.17 1203 47723.36
h148_6144 0.17 1204 69967.54
h148_6144 0.17 1205 44377.40
h148_6144 0.17 1206 42033.11
h148_6144 0.17 1207 23462.58
h148_6144 0.17 1208 50260.05
h148_6144 0.17 1209 6957.31
h148_6144 0.17 1210 19467.53
h148_6144 0.17 1211 13059.60
h148_6144 0.17 1212 9158.31
h148_6144 0.17 1213 6026.20
h148_6144 0.17 1214 11779.91
h148_6144 0.17 1215 60684.27
h148_6144 0.17 1216 67806.21
h148_6144 0.17 1217 52484.48
h148_6144 0.17 1218 48210.04
h148_6144 0.17 1219 37383.76
h148_6144 0.17 1220 51797.08
h148_6144 0.17 1221 49893.46
h148_6144 0.17 1222 7179.30
h148_6144 0.17 1223 24850.72
h148_6144 0.17 1224 40871.27
h148_6144 0.17 1225 50350.15
h148_6144 0.17 1226 53910.23
h148_6144 0.17 1227 19987.79
h148_6144 0.17 1228 129190.93
h148_6144 0.17 1229 50200.08
h148_6144 0.17 1230 8005.64
h148_6144 0.17 1231 45961.03
h148_6144 0.17 1232 215042.75
h148_6144 0.17 1233 29415.07
h148_6144 0.17 1234 6163.05
h148_6144 0.17 1235 49676.21
h148_6144 0.17 1236 6628.43
h148_6144 0.17 1237 22966.57
h148_6144 0.17 1238 66255.21
h148_6144 0.17 1239 180627.33
h148_6144 0.17 1240 226501.05
h148_6144 0.17 1241 683392.22
h148_6144 0.17 1242 59792.54
h148_6144 0.17 1243 65229.06
h148_6144 0.17 1244 60542.93
h148_6144 0.17 1245 194122.28
h148_6144 0.17 1246 72883.01
h148_6144 0.17 1247 165495.78
h148_6144 0.17 1248 88370.59
h148_6144 0.17 1249 129563.85
h148_6144 0.17 1250 11710.92
h148_6144 0.17 1251 89823.01
h148_6144 0.17 1252 472101.03
h148_6144 0.17 1253 75858.82
h148_6144 0.17 1254 123156.74
h148_6144 0.17 1255 316413.56
h148_6144 0.17 1256 171710.25
h148_6144 0.17 1257 429792.24
h148_6144 0.17 1258 98993.95
h148_6144 0.17 1259 7145.43
h148_6144 0.17 1260 72484.42
h148_6144 0.17 1261 4956.25
h148_6144 0.17 1262 53948.44
h148_6144 0.17 1263 12890.31
h148_6144 0.17 1264 6865.84
h148_6144 0.17 1265 11375.85
h148_6144 0.17 1266 7414.70
h148_6144 0.17 1267 25151.12
h148_6144 0.17 1268 10160.64
h148_6144 0.17 1269 161384.47
h148_6144 0.17 1270 34311.85
h148_6144 0.17 1271 86380.41
h148_6144 0.17 1272 439141.26
h148_6144 0.17 1273 79642.30
h148_6144 0.17 1274 30168.73
h148_6144 0.17 1275 18045.21
h148_6144 0.17 1276 6346.80
h148_6144 0.17 1277 57390.07
h148_6144 0.17 1278 41258.52
h148_6144 0.17 1279 47629.10
h148_6144 0.17 1280 29287.80
h148_6144 0.17 1281 12955.57
h148_6144 0.17 1282 94696.13
h148_6144 0.17 1283 64401.79
h148_6144 0.17 1284 166191.78
h148_6144 0.17 1285 40561.66
h148_6144 0.17 1286 252926.25
h148_6144 0.17 1287 5259906.83
h148_6144 0.17 1288 873435.04
h148_6144 0.17 1289 281408.37
h148_6144 0.17 1290 225830.31
h148_6144 0.17 1291 22410.19
h148_6144 0.17 1292 13391.25
h148_6144 0.17 1293 13399.41
h148_6144 0.17 1294 10045.88
h148_6144 0.17 1295 65307.22
h148_6144 0.17 1296 16733.53
h148_6144 0.17 1297 114728.53
h148_6144 0.17 1298 591788.44
h148_6144 0.17 1299 139331.01
h148_6144 0.17 1300 43680.55
h148_6144 0.17 1301 69513.27
h148_6144 0.17 1302 67953.95
h148_6144 0.17 1303 35575.12
h148_6144 0.17 1304 55197.96
h148_6144 0.17 1305 9982.24
h148_6144 0.17 1306 6689.65
h148_6144 0.17 1307 5685.87
h148_6144 0.17 1308 5699.51
h148_6144 0.17 1309 13385.57
h148_6144 0.17 1310 13330.53
h148_6144 0.17 1311 17198.08
h148_6144 0.17 1312 22604.90
h148_6144 0.17 1313 20130.19
h148_6144 0.17 1314 25789.06
h148_6144 0.17 1315 15731.80
h148_6144 0.17 1316 5783.53
h148_6144 0.17 1317 6708.72
h148_6144 0.17 1318 12380.12
h148_6144 0.17 1319 15811.89
h148_6144 0.17 1320 6807.86
h148_6144 0.17 1321 6723.89
h148_6144 0.17 1322 5713.39
h148_6144 0.17 1323 6714.53
h148_6144 0.17 1324 16795.48
h148_6144 0.17 1325 18102.52
h148_6144 0.17 1326 6635.12
h148_6144 0.17 1327 10068.45
h148_6144 0.17 1328 6693.36
h148_6144 0.17 1329 5720.92
h148_6144 0.17 1330 9022.33
h148_6144 0.17 1331 64299.80
h148_6144 0.17 1332 6714.94
h148_6144 0.17 1333 6704.51
h148_6144 0.17 1334 9009.13
h148_6144 0.17 1335 48390.82
h148_6144 0.17 1336 30279.26
h148_6144 0.17 1337 6778.28
h148_6144 0.17 1338 6687.44
h148_6144 0.17 1339 5789.80
h148_6144 0.17 1340 6715.59
h148_6144 0.17 1341 6779.85
h148_6144 0.17 1342 19542.69
h148_6144 0.17 1343 6787.70
h148_6144 0.17 1344 10670.25
h148_6144 0.17 1345 6684.72
h148_6144 0.17 1346 39175.16
h148_6144 0.17 1347 20086.10
h148_6144 0.17 1348 6683.62
h148_6144 0.17 1349 20025.01
h148_6144 0.17 1350 6717.12
h148_6144 0.17 1351 6732.88
h148_6144 0.17 1352 15736.48
h148_6144 0.17 1353 13383.23
h148_6144 0.17 1354 13407.46
h148_6144 0.17 1355 41698.67
h148_6144 0.17 1356 25913.29
h148_6144 0.17 1357 10084.13
h148_6144 0.17 1358 12310.17
h148_6144 0.17 1359 6680.12
h148_6144 0.17 1360 5736.37
h148_6144 0.17 1361 6010.36
h148_6144 0.17 1362 6654.93
h148_6144 0.17 1363 34079.89
h148_6144 0.17 1364 6728.51
h148_6144 0.17 1365 8857.79
h148_6144 0.17 1366 8121.36
h148_6144 0.17 1367 25128.72
h148_6144 0.17 1368 10028.72
h148_6144 0.17 1369 7047.76
h148_6144 0.17 1370 16305.28
h148_6144 0.17 1371 6698.15
h148_6144 0.17 1372 6708.41
h148_6144 0.17 1373 43822.15
h148_6144 0.17 1374 34455.33
h148_6144 0.17 1375 27093.61
h148_6144 0.17 1376 36472.58
h148_6144 0.17 1377 55401.72
h148_6144 0.17 1378 5951.72
h148_6144 0.17 1379 60909.11
h148_6144 0.17 1380 53261.05
h148_6144 0.17 1381 242137.35
h148_6144 0.17 1382 13366.52
h148_6144 0.17 1383 72466.70
h148_6144 0.17 1384 40640.98
h148_6144 0.17 1385 69331.73
h148_6144 0.17 1386 84578.78
h148_6144 0.17 1387 35920.55
h148_6144 0.17 1388 97754.77
h148_6144 0.17 1389 31720.61
h148_6144 0.17 1390 93728.37
h148_6144 0.17 1391 71868.66
h148_6144 0.17 1392 148460.81
h148_6144 0.17 1393 33054.95
h148_6144 0.17 1394 494142.01
h148_6144 0.17 1395 87707.25
h148_6144 0.17 1396 123802.22
h148_6144 0.17 1397 74314.85
h148_6144 0.17 1398 93456.74
h148_6144 0.17 1399 168191.75
h148_6144 0.17 1400 218171.70
h148_6144 0.17 1401 73493.84
h148_6144 0.17 1402 83715.20
h148_6144 0.17 1403 13146.93
h148_6144 0.17 1404 6173.41
h148_6144 0.17 1405 79588.28
h148_6144 0.17 1406 64245.43
h148_6144 0.17 1407 78218.52
h148_6144 0.17 1408 102273.62
h148_6144 0.17 1409 93741.45
h148_6144 0.17 1410 19312.03
h148_6144 0.17 1411 155581.25
h148_6144 0.17 1412 89644.56
h148_6144 0.17 1413 78101.37
h148_6144 0.17 1414 102405.46
h148_6144 0.17 1415 145836.64
h148_6144 0.17 1416 108603.32
h148_6144 0.17 1417 118655.03
h148_6144 0.17 1418 60815.71
h148_6144 0.17 1419 74217.91
h148_6144 0.17 1420 142314.07
h148_6144 0.17 1421 43612.07
h148_6144 0.17 1422 250685.43
h148_6144 0.17 1423 8268.35
h148_6144 0.17 1424 81941.86
h148_6144 0.17 1425 71290.73
h148_6144 0.17 1426 198245.56
h148_6144 0.17 1427 17846.13
h148_6144 0.17 1428 9945.87
h148_6144 0.17 1429 40066.52
h148_6144 0.17 1430 1336478.80
h148_6144 0.17 1431 81114.12
h148_6144 0.17 1432 99834.14
h148_6144 0.17 1433 13449.15
h148_6144 0.17 1434 75452.19
h148_6144 0.17 1435 176441.66
h148_6144 0.17 1436 6629.89
h148_6144 0.17 1437 4936.93
h148_6144 0.17 1438 74019.54
h148_6144 0.17 1439 105922.07
h148_6144 0.17 1440 75206.26
h148_6144 0.17 1441 31177.22
h148_6144 0.17 1442 70592.43
h148_6144 0.17 1443 12363.25
h148_6144 0.17 1444 8138.67
h148_6144 0.17 1445 125307.06
h148_6144 0.17 1446 18933.24
h148_6144 0.17 1447 22528.94
h148_6144 0.17 1448 10456.35
h148_6144 0.17 1449 83206.31
h148_6144 0.17 1450 130385.96
h148_6144 0.17 1451 72276.43
h148_6144 0.17 1452 72718.17
h148_6144 0.17 1453 46162.00
h148_6144 0.17 1454 79311.76
h148_6144 0.17 1455 26756.19
h148_6144 0.17 1456 127338.73
h148_6144 0.17 1457 64049.99
h148_6144 0.17 1458 68493.07
h148_6144 0.17 1459 28981.85
h148_6144 0.17 1460 173392.86
h148_6144 0.17 1461 10031.92
h148_6144 0.17 1462 49279.91
h148_6144 0.17 1463 58928.59
h148_6144 0.17 1464 33494.73
h148_6144 0.17 1465 34385.46
h148_6144 0.17 1466 6639.47
h148_6144 0.17 1467 84606.35
h148_6144 0.17 1468 78858.21
h148_6144 0.17 1469 16829.34
h148_6144 0.17 1470 23202.94
h148_6144 0.17 1471 80428.93
h148_6144 0.17 1472 74110.58
h148_6144 0.17 1473 13490.54
h148_6144 0.17 1474 43714.27
h148_6144 0.17 1475 17836.06
h148_6144 0.17 1476 16337.30
h148_6144 0.17 1477 56168.41
h148_6144 0.17 1478 35114.26
h148_6144 0.17 1479 13768.18
h148_6144 0.17 1480 122565.64
h148_6144 0.17 1481 22814.80
h148_6144 0.17 1482 51130.74
h148_6144 0.17 1483 179078.30
h148_6144 0.17 1484 68750.91
h148_6144 0.17 1485 19973.28
h148_6144 0.17 1486 63665.18
h148_6144 0.17 1487 3782.22
h148_6144 0.17 1488 6740.79
h148_6144 0.17 1489 21781.78
h148_6144 0.17 1490 58716.40
h148_6144 0.17 1491 636270.93
h148_6144 0.17 1492 20632.42
h148_6144 0.17 1493 61801.17
h148_6144 0.17 1494 42005.30
h148_6144 0.17 1495 13337.77
h148_6144 0.17 1496 61664.30
h148_6144 0.17 1497 9941.49
h148_6144 0.17 1498 106731.68
h148_6144 0.17 1499 49935.36
h148_6144 0.17 1500 66017.43
h148_6144 0.17 1501 16572.20
h148_6144 0.17 1502 132458.39
h148_6144 0.17 1503 61348.08
h148_6144 0.17 1504 9982.52
h148_6144 0.17 1505 49167.95
h148_6144 0.17 1506 74484.31
h148_6144 0.17 1507 53913.56
h148_6144 0.17 1508 75971.30
h148_6144 0.17 1509 200386.54
h148_6144 0.17 1510 66708.74
h148_6144 0.17 1511 101436.25
h148_6144 0.17 1512 118679.09
h148_6144 0.17 1513 66821.62
h148_6144 0.17 1514 16821.39
h148_6144 0.17 1515 51335.81
h148_6144 0.17 1516 19232.62
h148_6144 0.17 1517 21645.99
h148_6144 0.17 1518 14733.18
h148_6144 0.17 1519 36060.94
h148_6144 0.17 1520 55318.82
h148_6144 0.17 1521 19911.40
h148_6144 0.17 1522 23931.77
h148_6144 0.17 1523 29640.64
h148_6144 0.17 1524 82245.77
h148_6144 0.17 1525 13400.57
h148_6144 0.17 1526 40872.43
h148_6144 0.17 1527 69415.92
h148_6144 0.17 1528 62252.93
h148_6144 0.17 1529 71030.09
h148_6144 0.17 1530 16007.90
h148_6144 0.17 1531 45368.98
h148_6144 0.17 1532 142525.49
h148_6144 0.17 1533 36957.57
h148_6144 0.17 1534 33182.61
h148_6144 0.17 1535 89093.73
h148_6144 0.17 1536 103911.09
h148_6144 0.17 1537 116704.02
h148_6144 0.17 1538 26572.73
h148_6144 0.17 1539 79566.27
h148_6144 0.17 1540 120434.09
h148_6144 0.17 1541 106674.27
h148_6144 0.17 1542 142968.93
h148_6144 0.17 1543 63577.05
h148_6144 0.17 1544 34558.36
h148_6144 0.17 1545 4678.72
h148_6144 0.17 1546 73965.86
h148_6144 0.17 1547 27021.31
h148_6144 0.17 1548 9955.98
h148_6144 0.17 1549 33656.24
h148_6144 0.17 1550 9942.51
h148_6144 0.17 1551 13310.17
h148_6144 0.17 1552 9818.85
h148_6144 0.17 1553 6478.16
h148_6144 0.17 1554 24244.94
h148_6144 0.17 1555 8781.20
h148_6144 0.17 1556 25265.34
h148_6144 0.17 1557 80669.65
h148_6144 0.17 1558 18565.41
h148_6144 0.17 1559 21246.90
h148_6144 0.17 1560 17276.88
h148_6144 0.17 1561 79282.23
h148_6144 0.17 1562 113409.99
h148_6144 0.17 1563 52903.54
h148_6144 0.17 1564 38888.23
h148_6144 0.17 1565 189440.45
h148_6144 0.17 1566 86155.99
h148_6144 0.17 1567 65579.84
h148_6144 0.17 1568 13474.99
h148_6144 0.17 1569 40090.48
h148_6144 0.17 1570 32080.21
h148_6144 0.17 1571 180892.35
h148_6144 0.17 1572 106878.29
h148_6144 0.17 1573 13489.12
h148_6144 0.17 1574 52138.69
h148_6144 0.17 1575 2991.82
h148_6144 0.17 1576 11344.75
h148_6144 0.17 1577 27448.09
h148_6144 0.17 1578 63071.08
h148_6144 0.17 1579 58697.97
h148_6144 0.17 1580 7906.06
h148_6144 0.17 1581 58435.25
h148_6144 0.17 1582 49885.28
h148_6144 0.17 1583 108315.74
h148_6144 0.17 1584 53814.24
h148_6144 0.17 1585 70976.64
h148_6144 0.17 1586 74100.62
h148_6144 0.17 1587 54464.91
h148_6144 0.17 1588 28929.11
h148_6144 0.17 1589 12838.38
